,imdbId,Imdb Link,Title,IMDB Score,Genre,Poster,IMDb_ID
3946,83564,http://www.imdb.com/title/tt83564,Annie (1982),6.5,Comedy|Drama|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BYzU2YzA3NTYtNDg3OS00YTg3LThiODctZTQ3MzhkZDVjZDNlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg",tt3947
3947,101757,http://www.imdb.com/title/tt101757,Don't Tell Mom the Babysitter's Dead (1991),6.1,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BY2RhNWNlMzctMjQzNi00M2M5LTk5MjYtMWU0MjQ0Nzk0MDQ5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",tt3948
3948,84434,http://www.imdb.com/title/tt84434,An Officer and a Gentleman (1982),7.0,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTM5NmY2MTktODRiMS00NTQwLTk2ODEtZTFhYjAyMTZmMTc5XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt3949
3949,53580,http://www.imdb.com/title/tt53580,The Alamo (1960),6.9,Adventure|Drama|History,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTkwMDE1NTQ5Ml5BMl5BanBnXkFtZTcwMzI5MDcyNA@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt3950
3950,90670,http://www.imdb.com/title/tt90670,At Close Range (1986),7.0,Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA2MjUzMjY1M15BMl5BanBnXkFtZTcwMDczMTcyNA@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt3951
3951,75783,http://www.imdb.com/title/tt75783,Breaker! Breaker! (1977),3.9,Action|Adventure|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BOWMyNTg5YTEtODhmMi00YjcxLWI3OTQtZmNjN2RkMDU1NmYzL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt3952
3953,49233,http://www.imdb.com/title/tt49233,Friendly Persuasion (1956),7.5,Drama|Romance|War,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDZhYjVhMDYtYTFhMy00YmExLWJhZDAtZjMxNDZkNGQ1MDg0XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg",tt3954
3954,107007,http://www.imdb.com/title/tt107007,Gettysburg (1993),7.7,Drama|History|War,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQwMjE3NDg4NV5BMl5BanBnXkFtZTcwMDI3MTE2Mw@@._V1_UY268_CR2,0,182,268_AL_.jpg",tt3955
3955,110115,http://www.imdb.com/title/tt110115,Imaginary Crimes (1994),6.5,Biography|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM2MTEwNzM4MF5BMl5BanBnXkFtZTcwOTAzMTYyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt3956
3956,73605,http://www.imdb.com/title/tt73605,Rancho Deluxe (1975),6.4,Comedy|Romance|Western,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE1MzE1NTQ3M15BMl5BanBnXkFtZTcwODEwMzg4NA@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt3957
3957,218625,http://www.imdb.com/title/tt218625,The St. Francisville Experiment (2000),4.1,Horror|Mystery|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE2OTc0MDI0Nl5BMl5BanBnXkFtZTcwNjIyODMyMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg",tt3958
3958,56600,http://www.imdb.com/title/tt56600,Body in the Web (1960),2.4,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM4NjI4MTM0MV5BMl5BanBnXkFtZTcwMzM2NTQyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",tt3959
3959,218817,http://www.imdb.com/title/tt218817,Antitrust (2001),6.1,Action|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BM2VjZjdiYzYtOGU1Yy00NWZmLWEyOTUtM2QzMDlkYmRlYmM2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",tt3960
3960,238948,http://www.imdb.com/title/tt238948,Double Take (2001),5.4,Action|Comedy|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkzMzEzODc2M15BMl5BanBnXkFtZTYwMTA5NTY2._V1_UY268_CR4,0,182,268_AL_.jpg",tt3961
3961,206275,http://www.imdb.com/title/tt206275,Save the Last Dance (2001),6.2,Drama|Music|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjkzMjFkNmQtYTQ2Yy00NTRhLWE0ZGYtNjBmYTcyOTgxNGYxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",tt3962
3962,194218,http://www.imdb.com/title/tt194218,Panic (2000),6.8,Comedy|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIzMjgyMzgxOF5BMl5BanBnXkFtZTcwMDE5NTgyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",tt3963
3963,237572,http://www.imdb.com/title/tt237572,The Pledge (2001),6.8,Crime|Drama|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYyMTQxNDA4OF5BMl5BanBnXkFtZTYwMjQ3NDk2._V1_UY268_CR4,0,182,268_AL_.jpg",tt3964
3965,212423,http://www.imdb.com/title/tt212423,Zheng hun qi shi (1998),7.2,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDA0NDkxMDE4NV5BMl5BanBnXkFtZTcwMjYzOTkxMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",tt3966
3966,213446,http://www.imdb.com/title/tt213446,The Amati Girls (2000),4.4,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIwOTkwNTg1OF5BMl5BanBnXkFtZTYwNjUxODE5._V1_UY268_CR0,0,182,268_AL_.jpg",tt3967
3967,104765,http://www.imdb.com/title/tt104765,Love Field (1992),6.7,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMxODQ0ODYxOV5BMl5BanBnXkFtZTcwMzY3NDk0NA@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt3968
3969,95690,http://www.imdb.com/title/tt95690,Mystic Pizza (1988),6.2,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU1NDk1MTkzMF5BMl5BanBnXkFtZTcwMzY0MDQ1NA@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt3970
3970,105165,http://www.imdb.com/title/tt105165,Prelude to a Kiss (1992),5.6,Comedy|Fantasy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BN2FmODJiYmUtNGM1MC00MjRhLWI3NjEtMTM4YzgwMjBmMWFjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",tt3971
3971,69897,http://www.imdb.com/title/tt69897,Coffy (1973),6.9,Action|Crime|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg5MDI4Njc1OF5BMl5BanBnXkFtZTcwNjY4OTEzNA@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt3972
3972,71517,http://www.imdb.com/title/tt71517,Foxy Brown (1974),6.5,Action|Crime|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI2NTY1NTE3N15BMl5BanBnXkFtZTcwNTQyMDgzNA@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt3973
3973,95348,http://www.imdb.com/title/tt95348,I'm Gonna Git You Sucka (1988),6.5,Action|Comedy|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk0Mjc1MDY0NF5BMl5BanBnXkFtZTcwNzk3MTI0NA@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt3974
3974,108451,http://www.imdb.com/title/tt108451,Untamed Heart (1993),6.8,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY0MDgyMjU4MV5BMl5BanBnXkFtZTcwNjI4NjYxMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",tt3975
3975,186589,http://www.imdb.com/title/tt186589,Sugar & Spice (2001),5.6,Comedy|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BNGNlM2NlYjUtYmQ4OC00OWRkLWI5ZmItNzA3MmQ4MzE4OTkzL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",tt3976
3976,209475,http://www.imdb.com/title/tt209475,The Wedding Planner (2001),5.2,Comedy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzBlYTE4NDAtN2RkNi00YWZmLWI3MWQtZDg2YTQ5OTI4YTVhL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",tt3977
3977,118614,http://www.imdb.com/title/tt118614,Amy (1997),7.0,Drama|Music,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcwNjA2MTI2NV5BMl5BanBnXkFtZTcwNTcwMjgyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",tt3978
3978,116119,http://www.imdb.com/title/tt116119,Dog Run (1996),6.8,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTE5OTYyODczNl5BMl5BanBnXkFtZTcwMDYwNTUxMQ@@._V1_UY268_CR9,0,182,268_AL_.jpg",tt3979
3979,157122,http://www.imdb.com/title/tt157122,Trol_sa (2000),7.5,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMyNTAyOTc1Ml5BMl5BanBnXkFtZTcwODkwOTgyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",tt3980
3980,178642,http://www.imdb.com/title/tt178642,The Invisible Circus (2001),5.6,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjc1NzQ3NTAzOF5BMl5BanBnXkFtZTYwNDg5Mjg5._V1_UY268_CR9,0,182,268_AL_.jpg",tt3981
3981,234805,http://www.imdb.com/title/tt234805,The Legend of Rita (2000),7.0,Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDM0MzMwMTQ0MF5BMl5BanBnXkFtZTcwMDk2NjUxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt3982
3982,188506,http://www.imdb.com/title/tt188506,Le chteau des singes (1999),5.6,Animation|Adventure|Family,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIzMDA3NjY5M15BMl5BanBnXkFtZTYwMDAzNzk5._V1_UY268_CR98,0,182,268_AL_.jpg",tt3983
3984,216800,http://www.imdb.com/title/tt216800,With a Friend Like Harry... (2000),7.2,Comedy|Drama|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgxMTE4MTYzNl5BMl5BanBnXkFtZTYwNTE4OTI5._V1_UX182_CR0,0,182,268_AL_.jpg",tt3985
3985,92545,http://www.imdb.com/title/tt92545,Amazing Grace and Chuck (1987),5.9,Drama|Sport,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMzMDI0MDM3MF5BMl5BanBnXkFtZTcwMDM0Njg4Ng@@._V1_UY268_CR3,0,182,268_AL_.jpg",tt3986
3987,92605,http://www.imdb.com/title/tt92605,Baby Boom (1987),6.1,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY4NDY2ODMzOV5BMl5BanBnXkFtZTcwMjQ0MTcyNA@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt3988
3988,92608,http://www.imdb.com/title/tt92608,Back to the Beach (1987),5.7,Comedy|Musical,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDRlMWRlYzEtY2ZkMS00NjVkLThiZTgtMjFhMjM0OTU2NWZkXkEyXkFqcGdeQXVyMTEwODg2MDY@._V1_UY268_CR6,0,182,268_AL_.jpg",tt3989
3989,92618,http://www.imdb.com/title/tt92618,Barfly (1987),7.3,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk1MzM0OTQ0N15BMl5BanBnXkFtZTcwOTM3NzgxMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",tt3990
3991,92644,http://www.imdb.com/title/tt92644,Beverly Hills Cop II (1987),6.5,Action|Comedy|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BNThlYWFhYmYtMzQzZS00ZmZjLWJjZjAtYWVhMmM4YTc1ZjhjXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UY268_CR7,0,182,268_AL_.jpg",tt3992
3992,86960,http://www.imdb.com/title/tt86960,Beverly Hills Cop (1984),7.3,Action|Comedy|Crime,"https://images-na.ssl-images-amazon.com/images/M/MV5BN2MyZDE0YjAtNWFjYy00MWRlLTk3MTktMzY3ZDVhNTJkZTlmXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UY268_CR2,0,182,268_AL_.jpg",tt3993
3993,92654,http://www.imdb.com/title/tt92654,The Big Easy (1986),6.6,Comedy|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BZGYxYzIwMTctYmI2OC00MzMzLTgyZGEtZjFmY2EzMzhjZTMzL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt3994
3995,92656,http://www.imdb.com/title/tt92656,The Big Town (1987),5.9,Drama|Romance|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ3MjIyMDA2OV5BMl5BanBnXkFtZTcwMzYzNjYyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",tt3996
3996,92690,http://www.imdb.com/title/tt92690,Born in East L.A. (1987),5.9,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA0MTM0NDk4M15BMl5BanBnXkFtZTcwOTMzMDIyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",tt3997
3999,92746,http://www.imdb.com/title/tt92746,Cherry 2000 (1987),5.4,Action|Adventure|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzVkODY2NDktYzZiOC00MDcwLWEyNDYtNzcwZGMwMTI3NTE3XkEyXkFqcGdeQXVyNjExODE1MDc@._V1_UX182_CR0,0,182,268_AL_.jpg",tt4000
4000,92783,http://www.imdb.com/title/tt92783,Cop (1988),6.4,Crime|Drama|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM0Mzc1Nzk4Nl5BMl5BanBnXkFtZTcwMjUxNDQzMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",tt4001
4001,92798,http://www.imdb.com/title/tt92798,Critical Condition (1987),5.2,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkwMDgyOTQ0N15BMl5BanBnXkFtZTcwMDczODUyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",tt4002
4004,92842,http://www.imdb.com/title/tt92842,Dead of Winter (1987),6.3,Drama|Horror|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzU5NmZiYzItMmZhMi00YzI3LWFhMzItNjM3ZDQzOTU2ZWU1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",tt4005
4005,92843,http://www.imdb.com/title/tt92843,The Dead (1987),7.4,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BNGNkM2QxMzEtMzE4My00MDI3LWJhNTQtNzZjMjYwYTc0OTg0XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UX182_CR0,0,182,268_AL_.jpg",tt4006
4007,92897,http://www.imdb.com/title/tt92897,Disorderlies (1987),4.8,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMxMjU4MzI1N15BMl5BanBnXkFtZTcwODU0NDcyMQ@@._V1_UY268_CR20,0,182,268_AL_.jpg",tt4008
4008,92904,http://www.imdb.com/title/tt92904,Dogs in Space (1986),6.6,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM3NjMwMzM0OV5BMl5BanBnXkFtZTcwMDQ1NDc2Nw@@._V1_UY268_CR4,0,182,268_AL_.jpg",tt4009
4009,92948,http://www.imdb.com/title/tt92948,Eddie Murphy: Raw (1987),7.6,Documentary|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM0NzEwOTM3Nl5BMl5BanBnXkFtZTcwNDk5MzYyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",tt4010
4010,92965,http://www.imdb.com/title/tt92965,Empire of the Sun (1987),7.8,Drama|History|War,"https://images-na.ssl-images-amazon.com/images/M/MV5BMmQwNzczZDItNmI0OS00MjRmLTliYWItZWIyMjk1MTU4ZTQ4L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt4011
4012,83907,http://www.imdb.com/title/tt83907,The Evil Dead (1981),7.6,Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BODc2MmVjZmUtNjAzMS00MDNiLWIyM2YtOGEzMjg0YjRhMzRmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",tt4013
4013,92997,http://www.imdb.com/title/tt92997,Extreme Prejudice (1987),6.6,Action|Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDcwNTM2MTU3OF5BMl5BanBnXkFtZTYwNDgzMzc4._V1_UX182_CR0,0,182,268_AL_.jpg",tt4014
4014,93006,http://www.imdb.com/title/tt93006,Family Viewing (1987),6.7,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE4Nzg1MDE4Ml5BMl5BanBnXkFtZTcwNDkwMTAzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt4015
4015,93029,http://www.imdb.com/title/tt93029,Five Corners (1987),6.3,Crime|Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BZmIwNzZlMWYtMzhjYy00ZTQyLWFkNWUtMWUyOWQwYmFjZjg5XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt4016
4017,93044,http://www.imdb.com/title/tt93044,The Fourth Protocol (1987),6.5,Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjBlNzMyYzItNjM1Yy00N2ExLTg5MjItYzZkMjE0ZDA4ZDI1XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt4018
4018,93073,http://www.imdb.com/title/tt93073,Gardens of Stone (1987),6.4,Drama|War|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjk5ZDU2MTYtZDI1ZS00N2UyLWE4ZjAtYjViN2IyMjI3YjUxXkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt4019
4019,93092,http://www.imdb.com/title/tt93092,Julia and Julia (1987),5.7,Drama|Fantasy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BYzRiMTAxOTktZDRkOS00ZDMyLTkyYWYtNzA5NjQxZGU3MDBiXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt4020
4021,93104,http://www.imdb.com/title/tt93104,Good morning Babilonia (1987),6.8,Drama|Romance|War,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUyNjg2NDU2N15BMl5BanBnXkFtZTcwMTIyMTYyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt4022
4022,93186,http://www.imdb.com/title/tt93186,Hiding Out (1987),6.4,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQxNjAwNTczNV5BMl5BanBnXkFtZTcwMTgwODcxMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",tt4023
4023,93200,http://www.imdb.com/title/tt93200,Hollywood Shuffle (1987),7.0,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE1NDQxNTcwNV5BMl5BanBnXkFtZTcwODc2NzE0NA@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt4024
4025,93215,http://www.imdb.com/title/tt93215,Hot Pursuit (1987),5.8,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BYzI5OTE3MDktNjllZS00ZDgxLWJlOTEtY2UzODdkMjM4MDRlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",tt4026
4027,93231,http://www.imdb.com/title/tt93231,Hunk (1987),4.6,Comedy|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4MjIyMjUyNl5BMl5BanBnXkFtZTcwNDA4MDczMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",tt4028
4028,93260,http://www.imdb.com/title/tt93260,Innerspace (1987),6.8,Action|Adventure|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDk1NzNiMGQtNGQ4Yy00NmMzLTkyNWQtZjM4MDU2Y2Q2NDVlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",tt4029
4029,93277,http://www.imdb.com/title/tt93277,Ironweed (1987),6.8,Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzgyMmExYmEtOGM0NC00MjU3LTg4M2QtODRmNWM2NDgzMGQ4XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt4030
4031,93300,http://www.imdb.com/title/tt93300,Jaws: The Revenge (1987),2.9,Adventure|Horror|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BNGI1MTAxMWItOTE0OC00ZDhkLWE3Y2EtNjFiZmQ4NjQ1NGNkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",tt4032
4032,93405,http://www.imdb.com/title/tt93405,Leonard Part 6 (1987),2.2,Action|Comedy|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYzMDg1NTk2NF5BMl5BanBnXkFtZTcwNDQwNDgyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",tt4033
4033,93407,http://www.imdb.com/title/tt93407,Less Than Zero (1987),6.4,Crime|Drama,"https://images-na.ssl-images-amazon.com/images/M/MV5BODk5NzQ1NDk1Nl5BMl5BanBnXkFtZTgwODI1NjcxMTE@._V1_UX182_CR0,0,182,268_AL_.jpg",tt4034
4035,93437,http://www.imdb.com/title/tt93437,The Lost Boys (1987),7.2,Comedy|Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMWEzNmUxZTMtZjY0My00OGNmLWIyNDctODM2YzZjM2YwZWEwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR0,0,182,268_AL_.jpg",tt4036
4037,93476,http://www.imdb.com/title/tt93476,Maid to Order (1987),5.5,Fantasy|Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgxMTAwNzg2OV5BMl5BanBnXkFtZTcwMTM1NjYxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt4038
4038,93477,http://www.imdb.com/title/tt93477,Making Mr. Right (1987),5.3,Comedy|Romance|Sci-Fi,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEyNDE2MzI3NF5BMl5BanBnXkFtZTYwMzc4OTc5._V1_UY268_CR3,0,182,268_AL_.jpg",tt4039
4039,93493,http://www.imdb.com/title/tt93493,Mannequin (1987),5.8,Comedy|Fantasy|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM0ODkyMTIzM15BMl5BanBnXkFtZTcwOTYzNzA2NA@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt4040
4040,93507,http://www.imdb.com/title/tt93507,Masters of the Universe (1987),5.3,Action|Adventure|Fantasy,"https://images-na.ssl-images-amazon.com/images/M/MV5BYzRlMzQzNDEtYTg5My00NTFjLWFiYzYtMjJkMzUyYzJjMzgyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",tt4041
4041,93539,http://www.imdb.com/title/tt93539,Million Dollar Mystery (1987),5.0,Comedy|Mystery,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU5MjUyMTc0MV5BMl5BanBnXkFtZTgwMjc5MDkxNjE@._V1_UX182_CR0,0,182,268_AL_.jpg",tt4042
4044,93567,http://www.imdb.com/title/tt93567,Morgan Stewart's Coming Home (1987),5.4,Comedy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI0MDM0NzMwMV5BMl5BanBnXkFtZTcwMzgxNzYxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt4045
4045,93589,http://www.imdb.com/title/tt93589,My Demon Lover (1987),4.6,Comedy|Fantasy|Horror,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTAwNjU4Njk5MDZeQTJeQWpwZ15BbWU3MDM3NzI4Mjk@._V1_UY268_CR8,0,182,268_AL_.jpg",tt4046
4046,93638,http://www.imdb.com/title/tt93638,No Man's Land (1987),6.0,Crime|Drama|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjkxNTIzODE5OF5BMl5BanBnXkFtZTcwMzkxOTM2NA@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt4047
4047,93648,http://www.imdb.com/title/tt93648,North Shore (1987),6.5,Action|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BODY3MDQ0MzUwMF5BMl5BanBnXkFtZTcwMDU5ODEyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",tt4048
4048,192111,http://www.imdb.com/title/tt192111,Head Over Heels (2001),5.4,Comedy|Mystery|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA1Nzg4NTc3Ml5BMl5BanBnXkFtZTcwNzA1NDcxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",tt4049
4050,242998,http://www.imdb.com/title/tt242998,Valentine (2001),4.7,Horror|Mystery|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BZWQxM2JjNTktYWE4Ni00YmZiLWFlNDEtMWYzMmI4N2NhYjk4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",tt4051
4052,177769,http://www.imdb.com/title/tt177769,Fever (1999),6.2,Drama|Mystery|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk1MDY4ODM1M15BMl5BanBnXkFtZTcwNzQ4MDkxMQ@@._V1_UY268_CR7,0,182,268_AL_.jpg",tt4053
4053,120753,http://www.imdb.com/title/tt120753,The Million Dollar Hotel (2000),5.9,Drama|Mystery|Thriller,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzA5NTIwNzUxM15BMl5BanBnXkFtZTcwMTUyNjYyMQ@@._V1_UY268_CR9,0,182,268_AL_.jpg",tt4054
4054,250478,http://www.imdb.com/title/tt250478,Nico and Dani (2000),6.9,Comedy|Drama|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc5NzU0MTAxN15BMl5BanBnXkFtZTcwMDcyNDYyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",tt4055
4056,239948,http://www.imdb.com/title/tt239948,Saving Silverman (2001),5.9,Comedy|Crime|Romance,"https://images-na.ssl-images-amazon.com/images/M/MV5BYzhlY2MwZTUtOGMxNS00ZDA2LTliN2UtZDdmNmUyNWM2YzE0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR1,0,182,268_AL_.jpg",tt4057
